"","Year","Month","Year-Month","SOC 2018 3-Digit Minor Group","SOC 2018 3-Digit Minor Group (Name)","Percent","Percent_3ma","N"
"252",2024,"Mar",2024.16666666667,"2593528","Other Management Occupations",11.5891025139009,11.473655128843,204304
"253",2019,"Jan",2019,"13-1000","Business Operations Specialists",8.52951551308989,8.52951551308989,130406
"254",2019,"Feb",2019.08333333333,"13-1000","Business Operations Specialists",8.13095642237917,8.33023596773453,120773
"255",2019,"Mar",2019.16666666667,"13-1000","Business Operations Specialists",7.74186469371121,8.13411220972676,127592
"256",2019,"Apr",2019.25,"13-1000","Business Operations Specialists",9.21041071820778,8.36107727809939,91060
"257",2019,"May",2019.33333333333,"13-1000","Business Operations Specialists",8.63965866605782,8.53064469265893,140156
"258",2019,"Jun",2019.41666666667,"13-1000","Business Operations Specialists",7.6832260948028,8.5110984930228,118583
"259",2019,"Jul",2019.5,"13-1000","Business Operations Specialists",6.16530362293074,7.49606279459712,101244
"260",2019,"Aug",2019.58333333333,"13-1000","Business Operations Specialists",6.68729769145947,6.84527580306434,140565
"261",2019,"Sep",2019.66666666667,"13-1000","Business Operations Specialists",7.98643618001548,6.94634583146856,135655
"262",2019,"Oct",2019.75,"13-1000","Business Operations Specialists",7.8909612625538,7.52156504467625,138703
"263",2019,"Nov",2019.83333333333,"13-1000","Business Operations Specialists",7.38583202479843,7.7544098224559,122911
"264",2019,"Dec",2019.91666666667,"13-1000","Business Operations Specialists",7.57417383613412,7.61698904116212,124370
"265",2020,"Jan",2020,"13-1000","Business Operations Specialists",6.58850012671626,7.18283532921627,134158
"266",2020,"Feb",2020.08333333333,"13-1000","Business Operations Specialists",7.486612025739,7.21642866286313,140798
"267",2020,"Mar",2020.16666666667,"13-1000","Business Operations Specialists",8.35384981170858,7.47632065472128,130383
"268",2020,"Apr",2020.25,"13-1000","Business Operations Specialists",14.8294546634148,10.2233055002874,83233
"269",2020,"May",2020.33333333333,"13-1000","Business Operations Specialists",14.5969006838572,12.5934017196602,79695
"270",2020,"Jun",2020.41666666667,"13-1000","Business Operations Specialists",14.2465435601067,14.5576329691262,94823
"271",2020,"Jul",2020.5,"13-1000","Business Operations Specialists",15.122538910717,14.655327718227,92134
"272",2020,"Aug",2020.58333333333,"13-1000","Business Operations Specialists",17.3864268027692,15.5851697578643,98945
"273",2020,"Sep",2020.66666666667,"13-1000","Business Operations Specialists",19.5263600084016,17.3451085739626,95220
"274",2020,"Oct",2020.75,"13-1000","Business Operations Specialists",19.9624500382274,18.9584122831327,103329
"275",2020,"Nov",2020.83333333333,"13-1000","Business Operations Specialists",20.0118252814663,19.8335451093651,81182
"276",2020,"Dec",2020.91666666667,"13-1000","Business Operations Specialists",20.6847297731224,20.219668364272,90313
"277",2021,"Jan",2021,"13-1000","Business Operations Specialists",20.0822148572684,20.259589970619,109226
"278",2021,"Feb",2021.08333333333,"13-1000","Business Operations Specialists",20.0650222630575,20.2773222978161,113192
"279",2021,"Mar",2021.16666666667,"13-1000","Business Operations Specialists",20.9577988637029,20.3683453280096,136584
"280",2021,"Apr",2021.25,"13-1000","Business Operations Specialists",20.1372666719703,20.3866959329102,138271
"281",2021,"May",2021.33333333333,"13-1000","Business Operations Specialists",20.3873551521518,20.494140229275,152315
"282",2021,"Jun",2021.41666666667,"13-1000","Business Operations Specialists",20.3727644904115,20.2991287715112,148512
"283",2021,"Jul",2021.5,"13-1000","Business Operations Specialists",21.5761434511435,20.7787543645689,138528
"284",2021,"Aug",2021.58333333333,"13-1000","Business Operations Specialists",21.4571708031046,21.1353595815532,142111
"285",2021,"Sep",2021.66666666667,"13-1000","Business Operations Specialists",22.5673802906497,21.8668981816326,132049
"286",2021,"Oct",2021.75,"13-1000","Business Operations Specialists",22.6726644732351,22.2324051889965,146498
"287",2021,"Nov",2021.83333333333,"13-1000","Business Operations Specialists",24.5218378385771,23.2539608674873,146237
"288",2021,"Dec",2021.91666666667,"13-1000","Business Operations Specialists",23.7251904074294,23.6398975730806,141276
"289",2022,"Jan",2022,"13-1000","Business Operations Specialists",25.5642104862209,24.6037462440758,157521
"290",2022,"Feb",2022.08333333333,"13-1000","Business Operations Specialists",26.7848592223712,25.3580867053405,167072
"291",2022,"Mar",2022.16666666667,"13-1000","Business Operations Specialists",26.4843925804481,26.2778207630134,186642
"292",2022,"Apr",2022.25,"13-1000","Business Operations Specialists",27.3876570438344,26.8856362822179,177737
"293",2022,"May",2022.33333333333,"13-1000","Business Operations Specialists",28.0839770626985,27.318675562327,189909
"294",2022,"Jun",2022.41666666667,"13-1000","Business Operations Specialists",28.0380871548683,27.8365737538004,188515
"295",2022,"Jul",2022.5,"13-1000","Business Operations Specialists",26.0509571684341,27.391007128667,181525
"296",2022,"Aug",2022.58333333333,"13-1000","Business Operations Specialists",26.9404912166935,27.0098451799986,172714
"297",2022,"Sep",2022.66666666667,"13-1000","Business Operations Specialists",27.0837041368964,26.6917175073413,157316
"298",2022,"Oct",2022.75,"13-1000","Business Operations Specialists",28.4575870143563,27.4939274559821,163134
"299",2022,"Nov",2022.83333333333,"13-1000","Business Operations Specialists",28.6517174483624,28.0643361998717,140208
"300",2022,"Dec",2022.91666666667,"13-1000","Business Operations Specialists",25.9753904083108,27.6948982903432,118978
"301",2023,"Jan",2023,"13-1000","Business Operations Specialists",25.3295650069021,26.6522242878584,152853
"302",2023,"Feb",2023.08333333333,"13-1000","Business Operations Specialists",25.8207246738381,25.7085600296836,136282
"303",2023,"Mar",2023.16666666667,"13-1000","Business Operations Specialists",25.8112772512987,25.6538556440129,145727
"304",2023,"Apr",2023.25,"13-1000","Business Operations Specialists",26.4806598367284,26.0375539206217,142217
"305",2023,"May",2023.33333333333,"13-1000","Business Operations Specialists",26.4699178742896,26.2539516541055,136011
"306",2023,"Jun",2023.41666666667,"13-1000","Business Operations Specialists",24.629461981041,25.8600132306863,133657
"307",2023,"Jul",2023.5,"13-1000","Business Operations Specialists",24.3827745153754,25.1607181235687,126696
"308",2023,"Aug",2023.58333333333,"13-1000","Business Operations Specialists",25.3050285633684,24.7724216865949,127611
"309",2023,"Sep",2023.66666666667,"13-1000","Business Operations Specialists",24.1350441350441,24.6076157379293,109890
"310",2023,"Oct",2023.75,"13-1000","Business Operations Specialists",23.5832078451537,24.3410935145221,108908
"311",2023,"Nov",2023.83333333333,"13-1000","Business Operations Specialists",23.8473879474581,23.8552133092187,99730
"312",2023,"Dec",2023.91666666667,"13-1000","Business Operations Specialists",21.5460856114352,22.9922271346824,104729
"313",2024,"Jan",2024,"13-1000","Business Operations Specialists",23.1689942514454,22.8541559367796,120726
"314",2024,"Feb",2024.08333333333,"13-1000","Business Operations Specialists",23.8604743606731,22.8585180745179,120752
"315",2024,"Mar",2024.16666666667,"13-1000","Business Operations Specialists",22.7475590623144,23.259009224811,131302
"316",2019,"Jan",2019,"13-2000","Financial Specialists",5.45055082038737,5.45055082038737,64177
"317",2019,"Feb",2019.08333333333,"13-2000","Financial Specialists",5.56023299369405,5.50539190704071,58199
"318",2019,"Mar",2019.16666666667,"13-2000","Financial Specialists",6.44910768060354,5.81996383156165,63094
"319",2019,"Apr",2019.25,"13-2000","Financial Specialists",3.69938199576473,5.23624089002077,46278
"320",2019,"May",2019.33333333333,"13-2000","Financial Specialists",4.20658568263427,4.78502511966752,65445
"321",2019,"Jun",2019.41666666667,"13-2000","Financial Specialists",4.25431875174143,4.05342881004681,57424
"322",2019,"Jul",2019.5,"13-2000","Financial Specialists",3.48462548231831,3.98184330556467,50278
"323",2019,"Aug",2019.58333333333,"13-2000","Financial Specialists",5.18963172571052,4.30952531992342,72799
"324",2019,"Sep",2019.66666666667,"13-2000","Financial Specialists",6.15108850520123,4.94178190441002,65273
"325",2019,"Oct",2019.75,"13-2000","Financial Specialists",6.07547902282117,5.80539975124431,72126
"326",2019,"Nov",2019.83333333333,"13-2000","Financial Specialists",6.32336638775417,6.18331130525886,65851
"327",2019,"Dec",2019.91666666667,"13-2000","Financial Specialists",5.85140545784993,6.08341695614176,73179
"328",2020,"Jan",2020,"13-2000","Financial Specialists",5.03163896808289,5.735470271229,71905
"329",2020,"Feb",2020.08333333333,"13-2000","Financial Specialists",6.95771354859515,5.94691932484266,74421
"330",2020,"Mar",2020.16666666667,"13-2000","Financial Specialists",7.98194346870749,6.65709866179518,66901
"331",2020,"Apr",2020.25,"13-2000","Financial Specialists",17.6537268741311,10.8644612971446,46755
"332",2020,"May",2020.33333333333,"13-2000","Financial Specialists",15.1068637604745,13.5808447011044,42484
"333",2020,"Jun",2020.41666666667,"13-2000","Financial Specialists",15.1375965155415,15.9660623833824,50510
"334",2020,"Jul",2020.5,"13-2000","Financial Specialists",19.1077924564427,16.4507509108196,52230
"335",2020,"Aug",2020.58333333333,"13-2000","Financial Specialists",22.19961788848,18.8150022868214,56528
"336",2020,"Sep",2020.66666666667,"13-2000","Financial Specialists",21.9613738868972,21.08959474394,51882
"337",2020,"Oct",2020.75,"13-2000","Financial Specialists",23.9197961747871,22.6935959833881,57304
"338",2020,"Nov",2020.83333333333,"13-2000","Financial Specialists",27.0344622476672,24.3052107697838,53798
"339",2020,"Dec",2020.91666666667,"13-2000","Financial Specialists",21.6952935835351,24.2165173353298,52864
"340",2021,"Jan",2021,"13-2000","Financial Specialists",22.64028648745,23.7900141062174,61713
"341",2021,"Feb",2021.08333333333,"13-2000","Financial Specialists",20.7704165644817,21.7019988784889,57086
"342",2021,"Mar",2021.16666666667,"13-2000","Financial Specialists",20.0039592200337,21.1382207573218,60618
"343",2021,"Apr",2021.25,"13-2000","Financial Specialists",18.4788496147328,19.7510751330827,57233
"344",2021,"May",2021.33333333333,"13-2000","Financial Specialists",19.0148949462401,19.1659012603355,60826
"345",2021,"Jun",2021.41666666667,"13-2000","Financial Specialists",17.8331735378715,18.4423060329481,59451
"346",2021,"Jul",2021.5,"13-2000","Financial Specialists",17.6501189060642,18.1660624633919,53824
"347",2021,"Aug",2021.58333333333,"13-2000","Financial Specialists",17.8119885617683,17.765093668568,55603
"348",2021,"Sep",2021.66666666667,"13-2000","Financial Specialists",20.1762080190242,18.5461051622856,51303
"349",2021,"Oct",2021.75,"13-2000","Financial Specialists",20.6276464130757,19.5386143312894,57389
"350",2021,"Nov",2021.83333333333,"13-2000","Financial Specialists",22.9861164973241,21.2633236431413,64465
"351",2021,"Dec",2021.91666666667,"13-2000","Financial Specialists",21.9942321079325,21.8693316727774,60334
"352",2022,"Jan",2022,"13-2000","Financial Specialists",23.6052409129332,22.86186317273,66248
"353",2022,"Feb",2022.08333333333,"13-2000","Financial Specialists",24.6973435912324,23.4322722040327,68890
"354",2022,"Mar",2022.16666666667,"13-2000","Financial Specialists",23.7360283782879,24.0128709608179,74705
"355",2022,"Apr",2022.25,"13-2000","Financial Specialists",26.3094379222142,24.9142699639115,76235
"356",2022,"May",2022.33333333333,"13-2000","Financial Specialists",26.3016652689589,25.449043856487,83470
"357",2022,"Jun",2022.41666666667,"13-2000","Financial Specialists",26.6671600004933,26.4260877305555,81081
"358",2022,"Jul",2022.5,"13-2000","Financial Specialists",27.229193782078,26.7326730171768,81442
"359",2022,"Aug",2022.58333333333,"13-2000","Financial Specialists",26.1196116815149,26.6719884880288,75093
"360",2022,"Sep",2022.66666666667,"13-2000","Financial Specialists",29.3020604283736,27.5502886306555,73674
"361",2022,"Oct",2022.75,"13-2000","Financial Specialists",31.5550408544039,28.9922376547642,77715
"362",2022,"Nov",2022.83333333333,"13-2000","Financial Specialists",29.7181107360282,30.1917373396019,69318
"363",2022,"Dec",2022.91666666667,"13-2000","Financial Specialists",29.9861673241457,30.4197729715259,58557
"364",2023,"Jan",2023,"13-2000","Financial Specialists",30.2484651828832,29.9842477476857,65643
"365",2023,"Feb",2023.08333333333,"13-2000","Financial Specialists",28.0635737980888,29.4327354350392,60591
"366",2023,"Mar",2023.16666666667,"13-2000","Financial Specialists",26.6686003416159,28.326879774196,62058
"367",2023,"Apr",2023.25,"13-2000","Financial Specialists",29.9755633994027,28.2359125130358,62611
"368",2023,"May",2023.33333333333,"13-2000","Financial Specialists",27.5089182453454,28.051027328788,61391
"369",2023,"Jun",2023.41666666667,"13-2000","Financial Specialists",28.3099017116044,28.5981277854508,56263
"370",2023,"Jul",2023.5,"13-2000","Financial Specialists",28.2219855290704,28.0136018286734,54454
"371",2023,"Aug",2023.58333333333,"13-2000","Financial Specialists",28.3620033773126,28.2979635393292,53889
"372",2023,"Sep",2023.66666666667,"13-2000","Financial Specialists",27.3982483256054,27.9940790773295,48525
"373",2023,"Oct",2023.75,"13-2000","Financial Specialists",26.1726279717284,27.3109598915488,46690
"374",2023,"Nov",2023.83333333333,"13-2000","Financial Specialists",28.4975907087847,27.3561556687061,48562
"375",2023,"Dec",2023.91666666667,"13-2000","Financial Specialists",31.3882687233611,28.686162467958,49270
"376",2024,"Jan",2024,"13-2000","Financial Specialists",26.6459266478007,28.8439286933155,53359
"377",2024,"Feb",2024.08333333333,"13-2000","Financial Specialists",27.9779559118237,28.6707170943285,49900
"378",2024,"Mar",2024.16666666667,"13-2000","Financial Specialists",26.6014775332641,27.0751200309628,51031
"379",2019,"Jan",2019,"15-1200","Computer Occupations",5.63115020951407,5.63115020951407,285661
"380",2019,"Feb",2019.08333333333,"15-1200","Computer Occupations",7.04884712781554,6.33999866866481,240096
"381",2019,"Mar",2019.16666666667,"15-1200","Computer Occupations",7.60467728378348,6.7615582070377,268874
"382",2019,"Apr",2019.25,"15-1200","Computer Occupations",7.22788855197199,7.29380432119034,195894
"383",2019,"May",2019.33333333333,"15-1200","Computer Occupations",5.56545857724476,6.79934147100008,280498
"384",2019,"Jun",2019.41666666667,"15-1200","Computer Occupations",5.79541797803957,6.19625503575211,254822
"385",2019,"Jul",2019.5,"15-1200","Computer Occupations",5.28843588238433,5.54977081255622,224868
"386",2019,"Aug",2019.58333333333,"15-1200","Computer Occupations",5.59060730223266,5.55815372088552,284817
"387",2019,"Sep",2019.66666666667,"15-1200","Computer Occupations",5.90564693692527,5.59489670718075,308840
"388",2019,"Oct",2019.75,"15-1200","Computer Occupations",6.05152708723445,5.8492604421308,309740
"389",2019,"Nov",2019.83333333333,"15-1200","Computer Occupations",5.94700270185176,5.96805890867049,273146
