"","Year","Month","Year-Month","Country","State/Region","Percent","N"
"2032",2020,"Apr",2020.25,"USA","North Carolina",6.46,75505
"2033",2020,"May",2020.33333333333,"USA","North Carolina",6.1,86626
"2034",2020,"Jun",2020.41666666667,"USA","North Carolina",6.23,102192
"2035",2020,"Jul",2020.5,"USA","North Carolina",6.2,101991
"2036",2020,"Aug",2020.58333333333,"USA","North Carolina",7.06,103921
"2037",2020,"Sep",2020.66666666667,"USA","North Carolina",7.61,88698
"2038",2020,"Oct",2020.75,"USA","North Carolina",7.39,101539
"2039",2020,"Nov",2020.83333333333,"USA","North Carolina",7.72,84760
"2040",2020,"Dec",2020.91666666667,"USA","North Carolina",8.07,85444
"2041",2021,"Jan",2021,"USA","North Carolina",8.21,101670
"2042",2021,"Feb",2021.08333333333,"USA","North Carolina",9.52,118798
"2043",2021,"Mar",2021.16666666667,"USA","North Carolina",8.57,121977
"2044",2021,"Apr",2021.25,"USA","North Carolina",7.81,130899
"2045",2021,"May",2021.33333333333,"USA","North Carolina",8.05,125435
"2046",2021,"Jun",2021.41666666667,"USA","North Carolina",7.87,109189
"2047",2021,"Jul",2021.5,"USA","North Carolina",7.22,113332
"2048",2021,"Aug",2021.58333333333,"USA","North Carolina",7.82,113825
"2049",2021,"Sep",2021.66666666667,"USA","North Carolina",8.18,102424
"2050",2021,"Oct",2021.75,"USA","North Carolina",8.97,110429
"2051",2021,"Nov",2021.83333333333,"USA","North Carolina",9.56,106210
"2052",2021,"Dec",2021.91666666667,"USA","North Carolina",9.15,102730
"2053",2022,"Jan",2022,"USA","North Carolina",10.28,117488
"2054",2022,"Feb",2022.08333333333,"USA","North Carolina",9.68,117008
"2055",2022,"Mar",2022.16666666667,"USA","North Carolina",10.62,136564
"2056",2022,"Apr",2022.25,"USA","North Carolina",10.19,124660
"2057",2022,"May",2022.33333333333,"USA","North Carolina",9.55,134752
"2058",2022,"Jun",2022.41666666667,"USA","North Carolina",9.66,134401
"2059",2022,"Jul",2022.5,"USA","North Carolina",9.12,133466
"2060",2022,"Aug",2022.58333333333,"USA","North Carolina",9.91,165670
"2061",2022,"Sep",2022.66666666667,"USA","North Carolina",10.61,124729
"2062",2022,"Oct",2022.75,"USA","North Carolina",10.37,137262
"2063",2022,"Nov",2022.83333333333,"USA","North Carolina",10.27,107403
"2064",2022,"Dec",2022.91666666667,"USA","North Carolina",9.36,112051
"2065",2023,"Jan",2023,"USA","North Carolina",9.66,122013
"2066",2023,"Feb",2023.08333333333,"USA","North Carolina",9.46,111182
"2067",2023,"Mar",2023.16666666667,"USA","North Carolina",9.7,124739
"2068",2023,"Apr",2023.25,"USA","North Carolina",10.04,122446
"2069",2023,"May",2023.33333333333,"USA","North Carolina",9.45,116204
"2070",2023,"Jun",2023.41666666667,"USA","North Carolina",8.96,106545
"2071",2023,"Jul",2023.5,"USA","North Carolina",7.67,127269
"2072",2023,"Aug",2023.58333333333,"USA","North Carolina",7.78,110243
"2073",2023,"Sep",2023.66666666667,"USA","North Carolina",8.05,103155
"2074",2023,"Oct",2023.75,"USA","North Carolina",7.83,96818
"2075",2023,"Nov",2023.83333333333,"USA","North Carolina",8.18,86279
"2076",2023,"Dec",2023.91666666667,"USA","North Carolina",7.42,89168
"2077",2024,"Jan",2024,"USA","North Carolina",7.29,109214
"2078",2024,"Feb",2024.08333333333,"USA","North Carolina",7.74,100788
"2079",2024,"Mar",2024.16666666667,"USA","North Carolina",7.73,104937
"2080",2019,"Jan",2019,"USA","North Dakota",5.01,5314
"2081",2019,"Feb",2019.08333333333,"USA","North Dakota",5.15,4717
"2082",2019,"Mar",2019.16666666667,"USA","North Dakota",4.82,6079
"2083",2019,"Apr",2019.25,"USA","North Dakota",3.26,3563
"2084",2019,"May",2019.33333333333,"USA","North Dakota",3.34,4824
"2085",2019,"Jun",2019.41666666667,"USA","North Dakota",2.46,4152
"2086",2019,"Jul",2019.5,"USA","North Dakota",2.11,3273
"2087",2019,"Aug",2019.58333333333,"USA","North Dakota",2.87,5645
"2088",2019,"Sep",2019.66666666667,"USA","North Dakota",3.61,5795
"2089",2019,"Oct",2019.75,"USA","North Dakota",3.85,5789
"2090",2019,"Nov",2019.83333333333,"USA","North Dakota",4.75,5430
"2091",2019,"Dec",2019.91666666667,"USA","North Dakota",3.46,5600
"2092",2020,"Jan",2020,"USA","North Dakota",3.62,7367
"2093",2020,"Feb",2020.08333333333,"USA","North Dakota",4.35,6155
"2094",2020,"Mar",2020.16666666667,"USA","North Dakota",5.15,6353
"2095",2020,"Apr",2020.25,"USA","North Dakota",4.99,4685
"2096",2020,"May",2020.33333333333,"USA","North Dakota",5.39,4473
"2097",2020,"Jun",2020.41666666667,"USA","North Dakota",5.6,5344
"2098",2020,"Jul",2020.5,"USA","North Dakota",5.79,5629
"2099",2020,"Aug",2020.58333333333,"USA","North Dakota",7.67,4601
"2100",2020,"Sep",2020.66666666667,"USA","North Dakota",8.43,4483
"2101",2020,"Oct",2020.75,"USA","North Dakota",7.81,4660
"2102",2020,"Nov",2020.83333333333,"USA","North Dakota",8.74,3822
"2103",2020,"Dec",2020.91666666667,"USA","North Dakota",7.46,4624
"2104",2021,"Jan",2021,"USA","North Dakota",9.85,5644
"2105",2021,"Feb",2021.08333333333,"USA","North Dakota",8.78,5785
"2106",2021,"Mar",2021.16666666667,"USA","North Dakota",9.16,7883
"2107",2021,"Apr",2021.25,"USA","North Dakota",9.56,7467
"2108",2021,"May",2021.33333333333,"USA","North Dakota",10.95,9566
"2109",2021,"Jun",2021.41666666667,"USA","North Dakota",10.42,7476
"2110",2021,"Jul",2021.5,"USA","North Dakota",9.68,7452
"2111",2021,"Aug",2021.58333333333,"USA","North Dakota",10.22,7141
"2112",2021,"Sep",2021.66666666667,"USA","North Dakota",8.31,7449
"2113",2021,"Oct",2021.75,"USA","North Dakota",11.4,7642
"2114",2021,"Nov",2021.83333333333,"USA","North Dakota",10.91,7708
"2115",2021,"Dec",2021.91666666667,"USA","North Dakota",9.94,5249
"2116",2022,"Jan",2022,"USA","North Dakota",11.61,6114
"2117",2022,"Feb",2022.08333333333,"USA","North Dakota",9.46,5856
"2118",2022,"Mar",2022.16666666667,"USA","North Dakota",10.35,7460
"2119",2022,"Apr",2022.25,"USA","North Dakota",10.78,7234
"2120",2022,"May",2022.33333333333,"USA","North Dakota",7.89,8551
"2121",2022,"Jun",2022.41666666667,"USA","North Dakota",7.02,8744
"2122",2022,"Jul",2022.5,"USA","North Dakota",8.09,9584
"2123",2022,"Aug",2022.58333333333,"USA","North Dakota",8.64,11802
"2124",2022,"Sep",2022.66666666667,"USA","North Dakota",9.22,11291
"2125",2022,"Oct",2022.75,"USA","North Dakota",9.99,13175
